date,session_date,setup_detected,direction,poi_type,sweep_level,pattern_candle_a,pattern_candle_b,entry_price,stop_loss,take_profit,sl_distance,tp_distance,trader_agrees,actual_result,hypothetical_pnl,notes
2026-05-04T15:27:28.879625,2025-02-17,True,SHORT,BEARISH,44668.4,,,44665.0,44725.0,44545.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:28.913493,2025-02-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:28.936755,2025-02-19,True,LONG,BULLISH,44363.9,,,44452.9,44392.9,44572.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:28.960837,2025-02-20,True,LONG,BULLISH,43972.0,,,44050.9,43990.9,44170.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:28.983653,2025-02-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:28.999355,2025-02-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.022287,2025-02-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.046791,2025-02-25,True,SHORT,BEARISH,43580.4,,,43543.5,43680.5,43269.5,137.0,274.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:29.070510,2025-02-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.094654,2025-02-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.117861,2025-02-28,True,LONG,BULLISH,43367.9,,,43344.9,43218.0,43598.7,126.9,253.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:29.135120,2025-03-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.158876,2025-03-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.181546,2025-03-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.203470,2025-03-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.227533,2025-03-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.252435,2025-03-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.269002,2025-03-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.292396,2025-03-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.315333,2025-03-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.339048,2025-03-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.362930,2025-03-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.387881,2025-03-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.403844,2025-03-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.425413,2025-03-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.450598,2025-03-18,True,SHORT,BEARISH,41621.1,,,41599.2,41659.2,41479.2,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:29.474087,2025-03-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.497120,2025-03-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.521224,2025-03-21,True,SHORT,BEARISH,41983.3,,,41901.4,41961.4,41781.4,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:29.537377,2025-03-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.561148,2025-03-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.585529,2025-03-25,True,LONG,BULLISH,42543.1,,,42565.0,42503.0,42689.0,62.0,124.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:29.608347,2025-03-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.632042,2025-03-27,True,LONG,BULLISH,42245.8,,,42431.9,42346.6,42602.5,85.3,170.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:29.654678,2025-03-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.671077,2025-03-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.695132,2025-03-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.718476,2025-04-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.744159,2025-04-02,True,LONG,BULLISH,42008.0,,,42202.6,42119.1,42369.6,83.5,167.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:29.769553,2025-04-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.793309,2025-04-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.810223,2025-04-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.834302,2025-04-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.858075,2025-04-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.882189,2025-04-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.906567,2025-04-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.931304,2025-04-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.948220,2025-04-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.971323,2025-04-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:29.995580,2025-04-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.021451,2025-04-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.045500,2025-04-17,True,SHORT,BEARISH,39433.4,,,39337.9,39443.4,39126.9,105.5,211.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:30.061604,2025-04-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.085509,2025-04-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.108483,2025-04-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.133279,2025-04-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.158119,2025-04-24,True,SHORT,BEARISH,40097.4,,,40003.5,40080.4,39849.7,76.9,153.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:30.181723,2025-04-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.198429,2025-04-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.222023,2025-04-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.246808,2025-04-29,True,SHORT,BEARISH,40545.5,,,40583.9,40643.9,40463.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:30.274022,2025-04-30,True,SHORT,BEARISH,40376.5,,,40374.9,40434.9,40254.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:30.300032,2025-05-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.323058,2025-05-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.339847,2025-05-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.366460,2025-05-05,True,SHORT,BEARISH,41440.4,,,41389.6,41449.6,41269.6,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:30.391696,2025-05-06,True,LONG,BULLISH,40872.0,,,40857.9,40784.9,41003.9,73.0,146.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:30.417828,2025-05-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.442232,2025-05-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.467414,2025-05-09,True,SHORT,BEARISH,41340.5,,,41276.5,41345.5,41138.5,69.0,138.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:30.483448,2025-05-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.506355,2025-05-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.532049,2025-05-13,True,LONG,BULLISH,42198.0,,,42295.5,42214.8,42456.9,80.7,161.4,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:30.556797,2025-05-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.580820,2025-05-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.604426,2025-05-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.621380,2025-05-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.645968,2025-05-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.670786,2025-05-20,True,LONG,BULLISH,42637.1,,,42648.1,42549.0,42846.3,99.1,198.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:30.695351,2025-05-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.721191,2025-05-22,True,SHORT,BEARISH,42055.5,,,42025.1,42085.1,41905.1,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:30.745753,2025-05-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.763019,2025-05-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.779669,2025-05-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.802158,2025-05-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.826484,2025-05-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.851365,2025-05-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.878067,2025-05-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.895503,2025-06-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.924652,2025-06-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.948943,2025-06-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:30.975423,2025-06-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.000640,2025-06-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.025691,2025-06-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.042444,2025-06-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.065883,2025-06-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.089119,2025-06-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.114176,2025-06-11,True,LONG,BULLISH,42951.8,,,42968.9,42852.1,43202.5,116.8,233.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:31.138750,2025-06-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.163689,2025-06-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.180955,2025-06-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.206290,2025-06-16,True,SHORT,BEARISH,42650.3,,,42529.5,42589.5,42409.5,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:31.230706,2025-06-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.255138,2025-06-18,True,LONG,BULLISH,42333.1,,,42413.9,42353.9,42533.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:31.271781,2025-06-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.297764,2025-06-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.315820,2025-06-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.341022,2025-06-23,True,SHORT,BEARISH,42458.5,,,42484.4,42544.4,42364.4,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:31.366021,2025-06-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.392257,2025-06-25,True,LONG,BULLISH,42935.0,,,43000.5,42934.1,43133.3,66.4,132.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:31.415685,2025-06-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.440908,2025-06-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.458136,2025-06-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.482715,2025-06-30,True,LONG,BULLISH,43991.9,,,44042.9,43974.1,44180.5,68.8,137.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:31.507116,2025-07-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.534606,2025-07-02,True,LONG,BULLISH,44465.0,,,44522.9,44462.9,44642.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:31.552617,2025-07-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.570633,2025-07-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.588471,2025-07-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.619687,2025-07-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.646422,2025-07-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.670322,2025-07-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.697271,2025-07-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.721650,2025-07-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.740737,2025-07-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.770116,2025-07-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.795706,2025-07-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.821473,2025-07-16,True,SHORT,BEARISH,44254.2,,,44228.9,44288.9,44108.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:31.847556,2025-07-17,True,SHORT,BEARISH,44494.4,,,44521.0,44581.0,44401.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:31.873558,2025-07-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.891458,2025-07-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.914745,2025-07-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.938641,2025-07-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.964029,2025-07-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:31.988757,2025-07-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.011582,2025-07-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.029240,2025-07-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.054643,2025-07-28,True,LONG,BULLISH,44801.9,,,44815.5,44755.5,44935.5,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:32.079797,2025-07-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.104192,2025-07-30,True,LONG,BULLISH,44656.1,,,44745.7,44676.2,44884.7,69.5,139.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:32.127907,2025-07-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.153253,2025-08-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.171233,2025-08-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.195015,2025-08-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.218761,2025-08-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.242652,2025-08-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.269001,2025-08-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.295320,2025-08-08,True,SHORT,BEARISH,44233.5,,,44204.9,44264.9,44084.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:32.312859,2025-08-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.335590,2025-08-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.361665,2025-08-12,True,SHORT,BEARISH,44479.4,,,44453.0,44513.0,44333.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:32.389778,2025-08-13,True,LONG,BULLISH,44742.1,,,44875.9,44808.0,45011.7,67.9,135.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:32.417165,2025-08-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.442415,2025-08-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.460154,2025-08-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.485859,2025-08-18,True,SHORT,BEARISH,44985.4,,,44913.5,44987.4,44765.7,73.9,147.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:32.509810,2025-08-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.536461,2025-08-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.561723,2025-08-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.586305,2025-08-22,True,LONG,BULLISH,45676.1,,,45673.4,45613.4,45793.4,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:32.604679,2025-08-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.629541,2025-08-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.654256,2025-08-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.680806,2025-08-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.707731,2025-08-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.735458,2025-08-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.752738,2025-08-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.770182,2025-09-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.797754,2025-09-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.822990,2025-09-03,True,LONG,BULLISH,45077.9,,,45092.8,45008.7,45261.0,84.1,168.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:32.845641,2025-09-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.873210,2025-09-05,True,LONG,BULLISH,45329.7,,,45409.5,45337.9,45552.7,71.6,143.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:32.890360,2025-09-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.916246,2025-09-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:32.944531,2025-09-09,True,SHORT,BEARISH,45735.1,,,45756.2,45816.2,45636.2,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:32.974532,2025-09-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.000800,2025-09-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.026912,2025-09-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.045554,2025-09-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.072531,2025-09-15,True,SHORT,BEARISH,45926.3,,,45895.7,45955.7,45775.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:33.099366,2025-09-16,True,SHORT,BEARISH,45837.2,,,45777.8,45837.8,45657.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:33.126037,2025-09-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.152451,2025-09-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.180853,2025-09-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.199205,2025-09-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.223111,2025-09-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.246922,2025-09-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.272423,2025-09-24,True,LONG,BULLISH,46190.0,,,46192.8,46132.8,46312.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:33.299160,2025-09-25,True,LONG,BULLISH,45926.9,,,45994.0,45934.0,46114.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:33.327065,2025-09-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.345634,2025-09-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.373484,2025-09-29,True,SHORT,BEARISH,46280.4,,,46310.8,46370.8,46190.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:33.400396,2025-09-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.426913,2025-10-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.454215,2025-10-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.479423,2025-10-03,True,LONG,BULLISH,46863.0,,,46895.4,46821.8,47042.6,73.6,147.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:33.497472,2025-10-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.523951,2025-10-06,True,SHORT,BEARISH,46761.1,,,46721.7,46781.7,46601.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:33.550527,2025-10-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.575785,2025-10-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.602321,2025-10-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.629131,2025-10-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.647616,2025-10-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.674926,2025-10-13,True,LONG,BULLISH,46077.4,,,46165.6,46105.6,46285.6,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:33.700768,2025-10-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.729276,2025-10-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.754242,2025-10-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.780993,2025-10-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.800065,2025-10-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.830294,2025-10-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.860339,2025-10-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.886684,2025-10-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.913580,2025-10-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.938826,2025-10-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.956598,2025-10-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:33.983762,2025-10-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.012083,2025-10-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.036620,2025-10-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.064424,2025-10-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.092129,2025-10-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.111812,2025-11-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.138708,2025-11-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.166298,2025-11-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.191739,2025-11-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.218258,2025-11-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.246261,2025-11-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.264988,2025-11-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.292502,2025-11-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.318394,2025-11-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.344789,2025-11-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.371613,2025-11-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.396657,2025-11-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.415551,2025-11-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.441554,2025-11-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.469735,2025-11-18,True,SHORT,BEARISH,46280.9,,,46289.4,46381.9,46104.4,92.5,185.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:34.497118,2025-11-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.522133,2025-11-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.549544,2025-11-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.568164,2025-11-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.594504,2025-11-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.618173,2025-11-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.643900,2025-11-26,True,SHORT,BEARISH,47615.8,,,47526.4,47609.6,47360.0,83.2,166.4,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:34.669336,2025-11-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.697291,2025-11-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.716063,2025-11-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.744058,2025-12-01,True,SHORT,BEARISH,47597.9,,,47549.8,47609.8,47429.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:34.772198,2025-12-02,True,LONG,BULLISH,47385.2,,,47519.7,47412.4,47734.3,107.3,214.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:27:34.798095,2025-12-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:27:34.827920,2025-12-04,True,SHORT,BEARISH,47937.8,,,47913.3,47973.3,47793.3,60.0,120.0,,,,Dry-run: awaiting manual trader verification
